id,minute,result,X,Y,xG,player_id,situation,shotType,lastAction
379278,87,Goal,0.935999985,0.474000015,0.448128313,822,OpenPlay,Head,Cross
398609,31,BlockedShot,0.81,0.519000015,0.054643687,7709,OpenPlay,LeftFoot,BallTouch
377119,87,MissedShots,0.889000015,0.454000015,0.039022859,7703,FromCorner,Head,Cross
417516,65,MissedShots,0.78,0.372999992,0.026628215,5609,OpenPlay,RightFoot,Pass
403932,54,OwnGoal,0.118999996,0.457000008,0,1822,OpenPlay,RightFoot,None
382347,46,SavedShot,0.92,0.46,0.345233113,1736,OpenPlay,Head,Cross
407543,21,SavedShot,0.969000015,0.532000008,0.617733359,6665,OpenPlay,RightFoot,Cross
407541,9,SavedShot,0.864000015,0.455,0.359464854,482,OpenPlay,RightFoot,Pass
377122,93,MissedShots,0.896999969,0.545,0.048830766,1736,FromCorner,Head,Cross
414775,62,BlockedShot,0.773000031,0.432999992,0.029239783,5656,OpenPlay,LeftFoot,Pass
379266,60,BlockedShot,0.883000031,0.327000008,0.285057366,8718,OpenPlay,RightFoot,Chipped
420080,26,MissedShots,0.795,0.298999996,0.016875803,5549,FromCorner,RightFoot,None
382354,76,Goal,0.910999985,0.654000015,0.099184565,5556,OpenPlay,LeftFoot,TakeOn
414768,41,BlockedShot,0.86,0.474000015,0.068100937,7752,FromCorner,LeftFoot,None
414777,70,Goal,0.946999969,0.542000008,0.603338063,7752,OpenPlay,LeftFoot,Rebound
407549,38,SavedShot,0.828000031,0.467999992,0.074646108,771,OpenPlay,RightFoot,Pass
387832,27,SavedShot,0.924000015,0.312999992,0.064830244,8965,OpenPlay,RightFoot,Pass
393730,82,BlockedShot,0.793000031,0.387999992,0.092110589,5569,DirectFreekick,RightFoot,Standard
379259,37,SavedShot,0.798000031,0.445,0.043779075,8718,OpenPlay,RightFoot,Pass
379250,22,BlockedShot,0.763000031,0.534000015,0.024742628,7708,OpenPlay,LeftFoot,Pass
407550,42,BlockedShot,0.906999969,0.477999992,0.103133239,7711,SetPiece,Head,Cross
379253,27,MissedShots,0.866999969,0.579000015,0.011597997,8286,SetPiece,Head,BlockedPass
384425,69,MissedShots,0.854000015,0.420999985,0.066961654,7708,OpenPlay,RightFoot,Pass
384416,27,Goal,0.765,0.365999985,0.02106433,638,OpenPlay,RightFoot,Pass
377106,23,MissedShots,0.781999969,0.337999992,0.035921909,4105,OpenPlay,LeftFoot,Pass
393709,15,MissedShots,0.839000015,0.535999985,0.089161515,7709,OpenPlay,LeftFoot,Pass
398617,49,SavedShot,0.975,0.41,0.368090451,9205,OpenPlay,RightFoot,Rebound
382348,50,SavedShot,0.898000031,0.580999985,0.086554617,5556,OpenPlay,LeftFoot,None
398603,9,MissedShots,0.84,0.704000015,0.031307355,7708,OpenPlay,RightFoot,Pass
424107,26,SavedShot,0.723000031,0.475999985,0.024100775,7714,OpenPlay,LeftFoot,Pass
379261,39,SavedShot,0.875,0.364000015,0.079553477,7706,OpenPlay,RightFoot,Pass
407955,29,Goal,0.973000031,0.585,0.408233285,7711,OpenPlay,RightFoot,Rebound
407951,16,BlockedShot,0.923000031,0.317999992,0.052904461,7711,FromCorner,RightFoot,Rebound
403938,78,BlockedShot,0.876999969,0.33,0.06117921,8067,OpenPlay,RightFoot,Chipped
382346,41,SavedShot,0.77,0.575999985,0.076827273,773,DirectFreekick,RightFoot,Standard
379268,65,MissedShots,0.888000031,0.555,0.048276853,2381,OpenPlay,Head,Cross
387843,63,MissedShots,0.898000031,0.460999985,0.030524788,528,SetPiece,Head,Aerial
424109,35,ShotOnPost,0.915999985,0.292000008,0.042369474,7704,FromCorner,RightFoot,TakeOn
403936,72,SavedShot,0.790999985,0.297000008,0.02827101,7711,OpenPlay,LeftFoot,TakeOn
420078,24,BlockedShot,0.725999985,0.532999992,0.018333107,8706,SetPiece,RightFoot,Pass
407966,79,BlockedShot,0.720999985,0.579000015,0.013987669,7723,OpenPlay,LeftFoot,None
379265,58,SavedShot,0.784000015,0.335999985,0.019038955,7707,OpenPlay,LeftFoot,Pass
393717,42,MissedShots,0.878000031,0.735999985,0.027301934,7711,OpenPlay,RightFoot,Pass
377108,46,MissedShots,0.959000015,0.674000015,0.066976003,7707,OpenPlay,LeftFoot,Pass
393732,86,Goal,0.963000031,0.535999985,0.095716722,7711,FromCorner,Head,None
414778,75,BlockedShot,0.854000015,0.799000015,0.056474224,700,DirectFreekick,RightFoot,Standard
398620,62,SavedShot,0.475999985,0.83,0.01691121,76,DirectFreekick,RightFoot,Standard
417519,75,SavedShot,0.885,0.46,0.128042176,9205,OpenPlay,RightFoot,Pass
384410,7,BlockedShot,0.845999985,0.746999969,0.020512313,618,OpenPlay,RightFoot,Pass
403941,90,BlockedShot,0.85,0.454000015,0.065649085,5569,SetPiece,LeftFoot,Rebound
403939,87,MissedShots,0.74,0.409000015,0.018530045,7708,OpenPlay,LeftFoot,Pass
382352,62,MissedShots,0.905999985,0.469000015,0.024325181,5590,FromCorner,Head,Aerial
398606,22,BlockedShot,0.771999969,0.412000008,0.030393183,7708,OpenPlay,LeftFoot,TakeOn
387829,19,BlockedShot,0.849000015,0.324000015,0.026725667,1776,FromCorner,LeftFoot,TakeOn
424104,10,BlockedShot,0.795,0.407999992,0.024909833,8481,FromCorner,LeftFoot,BallTouch
399392,58,Goal,0.92,0.507999992,0.512372792,7711,OpenPlay,Head,Aerial
407557,62,MissedShots,0.785,0.534000015,0.024315272,7710,FromCorner,RightFoot,None
384411,12,MissedShots,0.935999985,0.520999985,0.120886363,2498,FromCorner,LeftFoot,None
399389,49,SavedShot,0.744000015,0.587000008,0.021420417,647,SetPiece,LeftFoot,Pass
390811,83,MissedShots,0.755,0.233999996,0.010452328,5569,OpenPlay,RightFoot,Chipped
379276,85,SavedShot,0.753000031,0.778000031,0.011125075,8718,OpenPlay,RightFoot,Pass
387851,92,BlockedShot,0.86,0.397999992,0.07122989,7708,OpenPlay,LeftFoot,Pass
390803,44,BlockedShot,0.850999985,0.610999985,0.063483216,7753,SetPiece,RightFoot,Pass
408589,79,MissedShots,0.770999985,0.455,0.044330355,6893,OpenPlay,RightFoot,Pass
398613,38,MissedShots,0.900999985,0.514000015,0.064818777,6062,FromCorner,Head,Cross
379257,34,BlockedShot,0.945999985,0.705,0.047153577,5256,OpenPlay,RightFoot,None
420084,40,SavedShot,0.921999969,0.502999992,0.393954128,606,OpenPlay,Head,Cross
407947,2,BlockedShot,0.888000031,0.387999992,0.078033462,7711,OpenPlay,RightFoot,Chipped
399385,42,BlockedShot,0.898000031,0.31,0.03845571,9205,OpenPlay,RightFoot,None
417505,25,BlockedShot,0.769000015,0.577000008,0.035562724,5569,OpenPlay,LeftFoot,Pass
398618,59,MissedShots,0.878000031,0.342999992,0.067643121,9205,OpenPlay,LeftFoot,Pass
417522,84,SavedShot,0.715,0.5,0.016806783,6231,OpenPlay,RightFoot,Pass
395713,92,MissedShots,0.963000031,0.507000008,0.093921743,1736,FromCorner,Head,Aerial
408573,29,MissedShots,0.716999969,0.412000008,0.013477728,8239,FromCorner,LeftFoot,None
408577,46,SavedShot,0.821999969,0.442999992,0.327254683,7711,OpenPlay,RightFoot,Throughball
420081,26,SavedShot,0.913000031,0.497000008,0.097102873,757,FromCorner,RightFoot,Challenge
377103,2,Goal,0.87,0.424000015,0.306946725,4105,OpenPlay,RightFoot,Cross
417508,43,BlockedShot,0.916999969,0.629000015,0.080484226,9284,OpenPlay,RightFoot,Pass
398625,91,SavedShot,0.758000031,0.592999992,0.064275771,6063,DirectFreekick,RightFoot,Standard
398621,72,Goal,0.885,0.5,0.761168838,7712,Penalty,RightFoot,Standard
424101,8,BlockedShot,0.956999969,0.432999992,0.058126308,4456,FromCorner,Head,Aerial
417504,18,Goal,0.92,0.475999985,0.486886084,7711,OpenPlay,LeftFoot,BlockedPass
402467,84,MissedShots,0.865,0.72,0.030147361,7153,SetPiece,LeftFoot,Pass
420079,25,BlockedShot,0.753000031,0.231000004,0.034890395,775,DirectFreekick,LeftFoot,Standard
399398,76,BlockedShot,0.85,0.624000015,0.086055763,453,OpenPlay,RightFoot,Pass
377107,37,SavedShot,0.893000031,0.560999985,0.014509115,1736,FromCorner,Head,Aerial
407552,47,Goal,0.879000015,0.462000008,0.369939655,6665,OpenPlay,RightFoot,None
384421,48,BlockedShot,0.844000015,0.658000031,0.058119308,618,OpenPlay,RightFoot,Pass
379274,80,BlockedShot,0.81,0.434000015,0.048682179,7706,OpenPlay,LeftFoot,Pass
398626,96,MissedShots,0.805999985,0.544000015,0.01835921,6063,FromCorner,RightFoot,Aerial
395706,62,MissedShots,0.774000015,0.337000008,0.020956388,985,OpenPlay,RightFoot,Pass
379277,85,SavedShot,0.875999985,0.632999992,0.053570852,7712,OpenPlay,LeftFoot,Pass
403933,57,Goal,0.885,0.5,0.761168838,1389,Penalty,RightFoot,Standard
399386,46,MissedShots,0.893000031,0.415999985,0.038197089,9205,OpenPlay,Head,Aerial
424099,2,SavedShot,0.800999985,0.273999996,0.017523367,1663,OpenPlay,LeftFoot,None
414781,87,MissedShots,0.869000015,0.617999992,0.082184508,1748,OpenPlay,RightFoot,Pass
424108,35,BlockedShot,0.855999985,0.276000004,0.047039744,7711,OpenPlay,RightFoot,BallRecovery
424105,14,MissedShots,0.965999985,0.602000008,0.08096838,7711,OpenPlay,LeftFoot,Cross
399390,54,MissedShots,0.818000031,0.525999985,0.058554325,647,OpenPlay,LeftFoot,None
399374,0,BlockedShot,0.771999969,0.467000008,0.028639331,647,OpenPlay,RightFoot,None
402455,49,BlockedShot,0.789000015,0.33,0.019809032,7711,OpenPlay,RightFoot,Pass
420091,60,BlockedShot,0.905999985,0.345999985,0.118638337,606,OpenPlay,RightFoot,Pass
402451,39,MissedShots,0.929000015,0.525,0.058213349,7712,FromCorner,Head,Aerial
407556,57,MissedShots,0.909000015,0.500999985,0.248548418,1736,OpenPlay,Head,Cross
382345,29,SavedShot,0.766999969,0.308999996,0.020562997,8285,OpenPlay,RightFoot,Pass
407964,76,BlockedShot,0.955999985,0.495,0.100350782,695,OpenPlay,RightFoot,BallTouch
402446,1,BlockedShot,0.854000015,0.614000015,0.085237227,1737,SetPiece,LeftFoot,TakeOn
414779,77,BlockedShot,0.709000015,0.485999985,0.01295506,5569,OpenPlay,RightFoot,Pass
377115,74,BlockedShot,0.805,0.313999996,0.026381057,7711,OpenPlay,RightFoot,Pass
402457,59,BlockedShot,0.915,0.567000008,0.133300155,1736,OpenPlay,RightFoot,Pass
377110,50,BlockedShot,0.899000015,0.322000008,0.032881476,7706,OpenPlay,RightFoot,Rebound
395714,95,MissedShots,0.870999985,0.545999985,0.094590388,1736,OpenPlay,RightFoot,Pass
379275,80,MissedShots,0.955999985,0.490999985,0.509827077,8286,FromCorner,RightFoot,Cross
402465,72,Goal,0.911999969,0.474000015,0.490056753,7712,OpenPlay,RightFoot,Pass
382341,15,SavedShot,0.720999985,0.330999985,0.014366513,688,OpenPlay,RightFoot,Pass
420089,53,BlockedShot,0.919000015,0.524000015,0.078321494,606,OpenPlay,Head,Aerial
377114,71,MissedShots,0.956999969,0.467000008,0.630731046,7712,OpenPlay,RightFoot,Pass
420082,27,MissedShots,0.899000015,0.432999992,0.054239038,5256,OpenPlay,Head,Cross
382350,56,ShotOnPost,0.885,0.5,0.761168838,773,Penalty,RightFoot,Standard
414763,18,BlockedShot,0.729000015,0.419000015,0.016482344,2328,OpenPlay,RightFoot,Pass
377113,69,MissedShots,0.913000031,0.49,0.596226931,4105,OpenPlay,LeftFoot,None
408583,68,MissedShots,0.895,0.462000008,0.076784454,9205,OpenPlay,LeftFoot,Cross
393719,44,MissedShots,0.720999985,0.527000008,0.018065769,7711,OpenPlay,LeftFoot,Pass
393718,42,SavedShot,0.935999985,0.3,0.052662652,5256,OpenPlay,RightFoot,Pass
390805,48,SavedShot,0.810999985,0.212000008,0.031238647,753,OpenPlay,RightFoot,TakeOn
403930,38,BlockedShot,0.849000015,0.67,0.032901317,1822,FromCorner,RightFoot,Cross
424118,77,BlockedShot,0.963000031,0.497000008,0.125754833,844,FromCorner,Head,Aerial
390800,23,Goal,0.93,0.560999985,0.44955191,770,OpenPlay,RightFoot,Rebound
407546,31,SavedShot,0.915,0.347000008,0.09490183,1791,OpenPlay,LeftFoot,TakeOn
379249,5,MissedShots,0.878000031,0.639000015,0.077828452,7708,OpenPlay,LeftFoot,Pass
399384,39,Goal,0.786999969,0.52,0.084772788,647,OpenPlay,RightFoot,TakeOn
407956,33,MissedShots,0.885,0.445,0.38794443,695,OpenPlay,LeftFoot,TakeOn
384422,51,SavedShot,0.805,0.85,0.087372296,6441,OpenPlay,RightFoot,Pass
395710,81,MissedShots,0.88,0.349000015,0.01693227,7704,SetPiece,Head,Cross
390807,64,MissedShots,0.909000015,0.519000015,0.077738509,1736,FromCorner,Head,Cross
379260,37,MissedShots,0.931999969,0.474000015,0.115732767,8816,FromCorner,Head,Cross
403925,0,MissedShots,0.885,0.624000015,0.360897034,5256,OpenPlay,LeftFoot,Pass
424106,23,Goal,0.724000015,0.567000008,0.020060213,7711,OpenPlay,RightFoot,Pass
395700,22,SavedShot,0.785,0.572999992,0.034280505,500,OpenPlay,LeftFoot,Pass
402449,13,SavedShot,0.785,0.4,0.033261314,7711,OpenPlay,LeftFoot,TakeOn
395705,45,SavedShot,0.98,0.668000031,0.056301285,5256,OpenPlay,RightFoot,None
399377,7,ShotOnPost,0.854000015,0.288999996,0.308397174,453,OpenPlay,RightFoot,Throughball
420090,57,SavedShot,0.881999969,0.327999992,0.072481684,606,OpenPlay,RightFoot,BallRecovery
403927,18,MissedShots,0.86,0.754000015,0.027775394,5256,OpenPlay,RightFoot,Pass
408586,73,SavedShot,0.905,0.337000008,0.435312957,7700,OpenPlay,RightFoot,Chipped
399395,68,BlockedShot,0.695999985,0.552000008,0.02542175,647,OpenPlay,RightFoot,TakeOn
382351,59,MissedShots,0.795,0.278999996,0.017373102,7711,OpenPlay,LeftFoot,HeadPass
420095,73,MissedShots,0.873000031,0.256000004,0.03221643,775,OpenPlay,LeftFoot,Pass
407563,77,SavedShot,0.875,0.537999992,0.0312391,1688,OpenPlay,Head,Cross
387833,32,BlockedShot,0.848000031,0.272999992,0.029205808,1776,OpenPlay,LeftFoot,Pass
390808,67,SavedShot,0.875999985,0.457000008,0.045590706,5956,SetPiece,RightFoot,Aerial
377105,5,Goal,0.901999969,0.492999992,0.067182079,3491,FromCorner,Head,Cross
390796,6,BlockedShot,0.809000015,0.688000031,0.023815608,770,OpenPlay,RightFoot,Pass
407565,89,SavedShot,0.868000031,0.392000008,0.266236812,5256,OpenPlay,RightFoot,Chipped
393727,74,BlockedShot,0.891999969,0.497000008,0.520655692,553,OpenPlay,RightFoot,None
395702,30,SavedShot,0.89,0.464000015,0.080900267,7689,SetPiece,RightFoot,None
387845,67,MissedShots,0.738000031,0.442999992,0.020536093,7711,OpenPlay,RightFoot,Pass
407949,10,MissedShots,0.953000031,0.39,0.32442224,7723,OpenPlay,RightFoot,HeadPass
420074,1,Goal,0.895,0.595999985,0.112875566,606,OpenPlay,RightFoot,Pass
420101,87,Goal,0.865,0.452000008,0.150998875,8706,OpenPlay,RightFoot,TakeOn
408568,1,BlockedShot,0.715999985,0.462000008,0.019462571,6893,OpenPlay,RightFoot,Pass
393716,36,SavedShot,0.981999969,0.607999992,0.085935377,7711,OpenPlay,LeftFoot,TakeOn
402461,61,BlockedShot,0.746999969,0.567000008,0.013462773,7153,SetPiece,LeftFoot,None
399396,69,SavedShot,0.768000031,0.449000015,0.029766221,7711,OpenPlay,RightFoot,Pass
408579,48,Goal,0.785,0.542000008,0.052656978,7700,OpenPlay,RightFoot,LayOff
402452,40,SavedShot,0.885,0.710999985,0.03584918,4476,OpenPlay,RightFoot,Pass
393708,4,Goal,0.929000015,0.53,0.521623015,7711,OpenPlay,RightFoot,BlockedPass
414764,23,MissedShots,0.903000031,0.681999969,0.092233971,7752,OpenPlay,LeftFoot,Pass
407960,47,BlockedShot,0.866999969,0.435,0.069669984,695,OpenPlay,LeftFoot,HeadPass
390802,44,BlockedShot,0.866999969,0.349000015,0.081295393,770,SetPiece,RightFoot,TakeOn
403940,90,BlockedShot,0.840999985,0.402999992,0.020988036,5569,SetPiece,RightFoot,Aerial
407551,47,BlockedShot,0.770999985,0.357000008,0.023128564,1791,OpenPlay,RightFoot,Pass
384419,38,MissedShots,0.89,0.454000015,0.174705639,5569,OpenPlay,Head,Cross
420093,65,MissedShots,0.97,0.392000008,0.089283198,7704,FromCorner,RightFoot,Rebound
390806,64,BlockedShot,0.901999969,0.462999992,0.086021595,1736,OpenPlay,Head,Cross
379273,77,SavedShot,0.760999985,0.51,0.05031978,8723,OpenPlay,LeftFoot,Pass
408580,58,MissedShots,0.909000015,0.575999985,0.064986214,7707,OpenPlay,Head,Cross
407958,39,SavedShot,0.749000015,0.577999992,0.024013868,5569,OpenPlay,RightFoot,Pass
402462,62,SavedShot,0.93,0.48,0.446710795,4476,OpenPlay,LeftFoot,Cross
408581,64,BlockedShot,0.771999969,0.701999969,0.015215393,7709,OpenPlay,LeftFoot,TakeOn
399399,77,BlockedShot,0.74,0.495999985,0.015929947,5962,FromCorner,RightFoot,None
420085,44,MissedShots,0.879000015,0.645999985,0.081289075,8706,OpenPlay,RightFoot,BallRecovery
387839,46,SavedShot,0.739000015,0.629000015,0.029848017,7711,OpenPlay,RightFoot,TakeOn
407561,66,MissedShots,0.97,0.73,0.053069465,5256,OpenPlay,RightFoot,TakeOn
384417,33,SavedShot,0.789000015,0.665999985,0.070758022,447,DirectFreekick,RightFoot,Standard
384418,36,BlockedShot,0.88,0.449000015,0.018669212,6441,SetPiece,Head,CornerAwarded
382349,55,BlockedShot,0.879000015,0.637000008,0.012661311,688,FromCorner,Head,Aerial
399393,61,Goal,0.91,0.654000015,0.084870815,5962,OpenPlay,RightFoot,Chipped
390801,25,Goal,0.93,0.484000015,0.116530478,1736,FromCorner,Head,Cross
407953,24,MissedShots,0.904000015,0.482999992,0.056651957,695,OpenPlay,Head,HeadPass
377118,83,ShotOnPost,0.946999969,0.415,0.029452287,4105,FromCorner,Head,Aerial
393713,29,MissedShots,0.955999985,0.472999992,0.146897703,7704,OpenPlay,Head,Cross
407970,92,SavedShot,0.915999985,0.490999985,0.049790394,1024,FromCorner,Head,BallTouch
384413,22,SavedShot,0.970999985,0.514000015,0.83611542,6441,OpenPlay,RightFoot,Pass
384420,40,MissedShots,0.930999985,0.38,0.091545582,6441,OpenPlay,RightFoot,Chipped
387846,69,MissedShots,0.954000015,0.535999985,0.642330527,6144,OpenPlay,RightFoot,Pass
420075,3,MissedShots,0.74,0.514000015,0.026083302,775,OpenPlay,LeftFoot,None
402448,9,MissedShots,0.855999985,0.639000015,0.059784129,4476,OpenPlay,LeftFoot,Pass
399373,0,BlockedShot,0.8,0.565999985,0.035219986,343,OpenPlay,LeftFoot,Pass
387848,74,ShotOnPost,0.909000015,0.632999992,0.229247615,1736,OpenPlay,LeftFoot,Pass
407555,54,MissedShots,0.861999969,0.377999992,0.094820559,1791,OpenPlay,LeftFoot,Pass
380948,3,SavedShot,0.865999985,0.643000031,0.064826533,835,OpenPlay,LeftFoot,Pass
421980,11,MissedShots,0.93,0.686999969,0.254144818,790,OpenPlay,LeftFoot,Pass
397118,33,MissedShots,0.776999969,0.650999985,0.016559424,838,OpenPlay,RightFoot,Chipped
404636,55,BlockedShot,0.811999969,0.455,0.04986934,6893,OpenPlay,LeftFoot,Pass
410287,64,BlockedShot,0.768000031,0.394000015,0.034226701,8780,OpenPlay,RightFoot,None
418363,13,MissedShots,0.820999985,0.457000008,0.171308041,6818,DirectFreekick,RightFoot,Standard
421168,89,MissedShots,0.78,0.705,0.02685382,790,OpenPlay,RightFoot,Pass
380961,68,Goal,0.855999985,0.439000015,0.073058158,842,OpenPlay,RightFoot,Cross
404640,67,MissedShots,0.776999969,0.492999992,0.030642722,986,OpenPlay,RightFoot,None
377892,63,Goal,0.890999985,0.402999992,0.305005401,453,OpenPlay,RightFoot,Chipped
391917,23,BlockedShot,0.904000015,0.605,0.08683154,986,OpenPlay,LeftFoot,Rebound
418370,56,SavedShot,0.926999969,0.651999969,0.01408933,8562,OpenPlay,Head,Aerial
401885,6,MissedShots,0.88,0.650999985,0.074871249,8865,OpenPlay,LeftFoot,Pass
418366,35,SavedShot,0.71,0.395,0.0156369,6818,OpenPlay,RightFoot,Pass
421145,0,MissedShots,0.745999985,0.55,0.020398848,606,OpenPlay,RightFoot,BallRecovery
391916,23,BlockedShot,0.841999969,0.625,0.051842194,986,OpenPlay,RightFoot,Chipped
405419,70,MissedShots,0.949000015,0.658000031,0.060697008,986,FromCorner,LeftFoot,Rebound
401887,13,BlockedShot,0.923000031,0.696999969,0.06690868,6893,OpenPlay,RightFoot,TakeOn
423149,73,BlockedShot,0.759000015,0.550999985,0.024815693,790,OpenPlay,LeftFoot,Pass
421993,71,BlockedShot,0.854000015,0.668000031,0.092839211,5556,OpenPlay,LeftFoot,Pass
391923,58,MissedShots,0.85,0.550999985,0.087371811,986,OpenPlay,RightFoot,None
401188,45,MissedShots,0.739000015,0.47,0.020727264,6736,OpenPlay,LeftFoot,Pass
377894,72,Goal,0.951999969,0.557000008,0.538229108,453,OpenPlay,LeftFoot,Cross
383926,80,BlockedShot,0.730999985,0.535999985,0.032249,6893,OpenPlay,RightFoot,Pass
401896,41,BlockedShot,0.84,0.524000015,0.096241057,8865,OpenPlay,RightFoot,Pass
404631,36,MissedShots,0.874000015,0.405999985,0.11046499,790,OpenPlay,RightFoot,Pass
421989,58,SavedShot,0.936999969,0.665999985,0.292560905,790,OpenPlay,LeftFoot,Pass
412905,39,BlockedShot,0.715999985,0.427000008,0.016332271,6736,OpenPlay,RightFoot,Rebound
380956,37,MissedShots,0.766999969,0.579000015,0.027183114,6893,OpenPlay,LeftFoot,Pass
380960,50,BlockedShot,0.85,0.327000008,0.029457707,8756,SetPiece,RightFoot,Rebound
423130,9,MissedShots,0.758000031,0.397999992,0.010570482,6893,SetPiece,RightFoot,Aerial
421159,52,BlockedShot,0.893000031,0.686999969,0.072206758,790,OpenPlay,LeftFoot,Pass
421152,30,BlockedShot,0.92,0.282999992,0.042604458,672,OpenPlay,RightFoot,Pass
380962,73,SavedShot,0.768000031,0.275,0.016335523,1738,OpenPlay,LeftFoot,Pass
423128,2,BlockedShot,0.775999985,0.622999992,0.022164643,6893,OpenPlay,RightFoot,Pass
397125,57,BlockedShot,0.959000015,0.615999985,0.374770343,838,OpenPlay,LeftFoot,TakeOn
385751,81,Goal,0.846999969,0.492000008,0.0926378,6893,OpenPlay,LeftFoot,BallRecovery
401893,37,SavedShot,0.875999985,0.597000008,0.097879946,8865,OpenPlay,RightFoot,Pass
395918,71,SavedShot,0.913000031,0.595999985,0.056391489,8288,SetPiece,Head,Cross
421988,55,BlockedShot,0.829000015,0.643000031,0.062114429,790,OpenPlay,RightFoot,Pass
401897,41,SavedShot,0.913000031,0.663000031,0.069780499,8865,OpenPlay,LeftFoot,Rebound
385750,69,BlockedShot,0.775,0.63,0.070067525,6063,DirectFreekick,RightFoot,Standard
423150,74,MissedShots,0.91,0.54,0.030778762,986,FromCorner,Head,Aerial
401905,82,SavedShot,0.894000015,0.646999969,0.086376771,695,OpenPlay,LeftFoot,BallTouch
421992,69,BlockedShot,0.803000031,0.449000015,0.065867417,6893,OpenPlay,RightFoot,Pass
401196,85,MissedShots,0.963000031,0.597999992,0.420357466,6736,SetPiece,LeftFoot,Rebound
393983,15,Goal,0.889000015,0.509000015,0.128344595,618,OpenPlay,RightFoot,Pass
418367,36,SavedShot,0.904000015,0.327999992,0.071203224,5956,OpenPlay,RightFoot,Pass
401176,0,SavedShot,0.85,0.604000015,0.325055033,3277,OpenPlay,RightFoot,Throughball
385753,92,SavedShot,0.784000015,0.617000008,0.039601054,6893,OpenPlay,LeftFoot,BallTouch
421162,60,BlockedShot,0.790999985,0.690999985,0.016998142,522,FromCorner,RightFoot,None
423140,46,ShotOnPost,0.723000031,0.632999992,0.041014008,843,DirectFreekick,RightFoot,Standard
401898,44,BlockedShot,0.716999969,0.49,0.016826971,790,OpenPlay,RightFoot,Pass
393992,53,SavedShot,0.919000015,0.437000008,0.143163219,3635,OpenPlay,RightFoot,Pass
389435,94,MissedShots,0.885999985,0.559000015,0.14904809,1228,OpenPlay,RightFoot,Pass
385745,48,BlockedShot,0.84,0.37,0.075429253,503,OpenPlay,RightFoot,Pass
383924,61,MissedShots,0.935999985,0.654000015,0.104416706,6893,OpenPlay,LeftFoot,Pass
404635,52,Goal,0.885,0.5,0.761168838,6853,Penalty,RightFoot,Standard
380949,5,MissedShots,0.905,0.699000015,0.052418835,6893,OpenPlay,LeftFoot,Pass
391914,15,SavedShot,0.909000015,0.585,0.389667392,986,OpenPlay,RightFoot,Throughball
421150,24,SavedShot,0.895999985,0.7,0.055139542,790,OpenPlay,RightFoot,Pass
423138,38,MissedShots,0.775999985,0.507000008,0.0319244,2381,OpenPlay,LeftFoot,Pass
421996,81,Goal,0.839000015,0.454000015,0.102415904,503,OpenPlay,RightFoot,Pass
404630,24,Goal,0.905,0.557000008,0.330622077,986,OpenPlay,RightFoot,Cross
421990,59,Goal,0.928000031,0.519000015,0.430888414,8456,OpenPlay,RightFoot,Cross
389423,51,SavedShot,0.878000031,0.645,0.404640406,556,OpenPlay,RightFoot,Throughball
389418,34,SavedShot,0.780999985,0.607999992,0.039968625,7701,OpenPlay,RightFoot,Pass
401903,74,MissedShots,0.760999985,0.427999992,0.021698847,6893,OpenPlay,RightFoot,Pass
423154,90,MissedShots,0.816999969,0.532999992,0.055495203,986,OpenPlay,LeftFoot,Pass
377885,46,Goal,0.929000015,0.32,0.093986474,453,OpenPlay,RightFoot,Pass
389433,90,MissedShots,0.685999985,0.37,0.015920345,1228,OpenPlay,RightFoot,Pass
389429,68,MissedShots,0.9,0.485,0.073831365,3294,OpenPlay,Head,Cross
383921,47,SavedShot,0.874000015,0.427000008,0.011035143,6521,SetPiece,Head,Aerial
423156,94,SavedShot,0.861999969,0.519000015,0.105625793,822,OpenPlay,LeftFoot,Dispossessed
412915,64,SavedShot,0.890999985,0.389000015,0.101662122,503,OpenPlay,LeftFoot,Pass
377897,81,Goal,0.950999985,0.485,0.678071022,647,OpenPlay,LeftFoot,Rebound
418385,82,MissedShots,0.800999985,0.512999992,0.034678627,5956,OpenPlay,RightFoot,Rebound
385741,21,SavedShot,0.906999969,0.455,0.031507347,7078,OpenPlay,Head,Aerial
423148,72,Goal,0.97,0.442000008,0.638815224,822,OpenPlay,LeftFoot,Throughball
383911,9,BlockedShot,0.743000031,0.654000015,0.014168237,1726,FromCorner,RightFoot,None
401906,83,BlockedShot,0.845,0.505999985,0.05896854,790,OpenPlay,LeftFoot,None
397117,25,MissedShots,0.818000031,0.592999992,0.069614969,7701,OpenPlay,RightFoot,Pass
385739,13,MissedShots,0.758000031,0.52,0.03507882,503,OpenPlay,RightFoot,BallRecovery
377887,46,Goal,0.856999969,0.512999992,0.411376685,453,OpenPlay,LeftFoot,TakeOn
421981,15,BlockedShot,0.938000031,0.330999985,0.08316648,8239,OpenPlay,RightFoot,Pass
423145,65,MissedShots,0.755,0.512999992,0.024262335,986,OpenPlay,RightFoot,Pass
404637,59,SavedShot,0.768000031,0.500999985,0.027130118,6853,OpenPlay,RightFoot,None
389428,67,MissedShots,0.806999969,0.629000015,0.024567664,835,FromCorner,LeftFoot,None
412895,11,Goal,0.885,0.5,0.761168838,4456,Penalty,RightFoot,Standard
401197,89,MissedShots,0.851999969,0.663000031,0.13430126,5656,OpenPlay,LeftFoot,Chipped
391926,73,MissedShots,0.916999969,0.475999985,0.039918743,111,FromCorner,Head,Aerial
